CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
424,Kiran,Female,,,,,1215.44,,,,
C425,Kiran,Male,,Pune,,2023-08-03,181.6,,,,Canada
426,Simran,Male,,Chennai,2022-10-15,,,2.0,user425@mail.com,9186474131,India
427,Rahul,Male,,Mumbai,,2022-03-01,,,,,USA
428,Sneha,Female,,Pune,2025-09-13,,,,,9343721344,USA
429,Rahul,,,Chennai,2022-08-14,2026-01-01,2019.54,,user428@mail.com,9479080007,India
430,Ravi,Female,,Delhi,,2025-06-21,,,user429@mail.com,,Australia
C431,Ankit,,,Ahmedabad,2023-12-27,,,,user430@mail.com,,USA
432,Amit,Female,,Chennai,,,,1.0,,,Canada
C433,Pooja,Female,,,2025-07-20,,1280.89,,,,India
,Amit,,,Bangalore,,,,3.0,,,USA
C435,Neha,Female,,Hyderabad,,,,4.0,,,Australia
436,Pooja,Male,,Mumbai,2025-06-22,,,,,9619045353,Australia
437,Pooja,Female,62.0,Mumbai,2022-01-22,,,,user436@mail.com,,Australia
438,,Female,,Hyderabad,2023-06-20,,,,user437@mail.com,,UK
,Ravi,Male,39.0,Mumbai,2022-08-22,,,,,9712444715,
440,Sneha,,,Mumbai,,2020-10-13,2128.29,,,,UK
441,Sneha,,,Pune,2024-11-06,,,,,,India
442,Kiran,Female,,Ahmedabad,,,,,user441@mail.com,,USA
443,Pooja,Male,,Bangalore,,,3446.62,,,,Canada
C444,Rahul,,35.0,Bangalore,2025-01-13,,,,,9118384133,India
445,Sneha,Female,,Hyderabad,2025-10-29,,2701.25,3.0,,9505134338,UK
446,Neha,Female,,Kolkata,2021-04-09,,,,,,USA
447,,,,Chennai,,2020-11-27,1791.03,,,,Canada
C448,,Male,,Pune,,2025-12-08,,,,,USA
449,Amit,Female,,Ahmedabad,2024-06-23,,2214.97,,,,Australia
,Rahul,Female,,,2020-11-28,2023-08-06,,,,,
C451,Priya,Female,,Ahmedabad,,2021-03-20,,,user450@mail.com,,Canada
452,Amit,Female,,Hyderabad,2024-09-22,,,1.0,,,Australia
453,Neha,,,Kolkata,2020-09-21,,,,,,
454,,Male,50.0,Ahmedabad,2022-11-16,,,,,,Australia
455,Priya,Male,,Ahmedabad,2022-10-08,,,,,,UK
,Ravi,,68.0,,,,,,user455@mail.com,9304863787,Canada
457,Pooja,,,Chennai,,2021-11-08,,3.0,,9982243436,Canada
C458,Amit,Male,37.0,Kolkata,,,,,,,
C459,,Female,,Mumbai,,,389.02,,,,
,Ankit,Male,,Ahmedabad,2023-07-17,,,,user459@mail.com,,Canada
461,Amit,,,Mumbai,2021-10-14,,,,,,USA
,Priya,Male,,Ahmedabad,2022-01-03,,2658.11,3.0,,,
,Amit,Female,19.0,Bangalore,2022-09-28,2023-12-15,,,,,USA
,,,,Chennai,,,,,user463@mail.com,,Australia
C465,Kiran,Male,,Chennai,2021-03-01,,4279.31,,,,UK
466,Neha,Male,,Chennai,2024-09-17,,,,user465@mail.com,9275967195,Australia
,Ravi,Female,36.0,Bangalore,2024-03-18,,,2.0,,9165967242,USA
C468,Rahul,Male,,Ahmedabad,,,,,user467@mail.com,,UK
,Simran,Male,,Ahmedabad,2021-07-20,2023-03-17,2957.5,,,,Canada
C470,Neha,Male,,Mumbai,,,,5.0,,,India
471,,Male,,Bangalore,,2021-09-19,3175.84,,,9730130968,India
472,Ravi,Male,,Bangalore,,,,,user471@mail.com,,UK
473,,Female,,,,,,,user472@mail.com,,Australia
C474,Rahul,Male,,,,,,,,9423224426,USA
475,Pooja,Female,,Delhi,2022-01-03,,,5.0,,,Australia
C476,Kiran,,,Mumbai,2023-05-18,,,,,9383561333,India
,Sneha,Female,,,,,,,,,USA
,,,67.0,Ahmedabad,,,4296.84,,,9330212564,Canada
479,,Female,48.0,Bangalore,,,,,,9546108254,UK
480,Priya,,,Delhi,,2024-01-20,,2.0,,9467334474,Canada
C481,Ravi,,,Mumbai,2024-11-04,,,,,,
482,Priya,Male,,Ahmedabad,2023-07-06,,4515.57,,,,USA
C483,Priya,Male,,Ahmedabad,2021-05-13,,,,user482@mail.com,,USA
484,,Male,,,2023-02-12,,4836.39,3.0,,9372142190,Australia
,Kiran,,,Pune,2024-09-17,,,,,,
C486,Neha,Female,,Pune,,,,,user485@mail.com,,India
487,Kiran,Male,39.0,Ahmedabad,,,1368.19,,,,India
488,,Female,59.0,Bangalore,,,,2.0,,,Australia
489,,Female,18.0,Bangalore,,,3922.33,1.0,,,India
490,Priya,Female,,,2023-11-25,,1342.37,4.0,user489@mail.com,9350200392,USA
,Ravi,,30.0,Kolkata,,,,,,,UK
492,Priya,,,Delhi,,2023-10-21,2104.5,,user491@mail.com,,Australia
C493,Simran,Female,,,,,4335.51,,,,India
494,Rahul,Male,69.0,Mumbai,2022-02-06,2024-12-22,3462.2,2.0,,,
,Pooja,,,,2022-07-31,,,,,,UK
496,Neha,Female,,,2023-04-05,2023-12-20,4364.12,,,,Canada
,Ravi,Male,25.0,Bangalore,2022-02-01,,4359.7,,user496@mail.com,,UK
498,Rahul,Male,,Kolkata,,,4592.8,,user497@mail.com,9266611575,Canada
,Amit,Male,70.0,Chennai,2022-12-14,2025-02-25,,,user498@mail.com,,India
500,Sneha,Male,,Chennai,2024-12-27,,,,,,UK
,Simran,,,Ahmedabad,2024-02-04,,,3.0,,9115612901,Australia
C502,Kiran,Male,,Kolkata,2021-09-28,,,3.0,,,India
503,Simran,Female,,Mumbai,2024-12-02,2025-12-23,,,,,USA
C504,,Male,,,,2021-01-30,2350.28,,,,India
505,Pooja,Male,,Kolkata,2023-10-05,,,,user504@mail.com,,Canada
506,Kiran,Male,50.0,Ahmedabad,2025-06-16,,,,,,
507,Sneha,Female,,Pune,2022-03-16,2022-08-25,,,,,UK
,Neha,Female,,Mumbai,2025-01-14,,,,user507@mail.com,,USA
509,Ravi,Female,,,,,,,,,India
C510,Ravi,,,,2020-09-06,,,,,,
511,Kiran,Female,,Hyderabad,2020-08-14,,2830.18,,,,USA
C512,Ankit,Female,,Pune,,,,,,,Canada
513,Ravi,Female,,Delhi,,2024-07-22,,,,9653719310,
514,Amit,,19.0,Ahmedabad,2024-01-20,2024-09-04,3961.91,4.0,,9187979680,Canada
515,Sneha,,,Pune,2022-05-23,,,5.0,user514@mail.com,9525854272,
C516,Simran,Female,,Pune,,2025-09-01,,,,,Canada
C517,Pooja,Male,53.0,Hyderabad,,,,,,,
518,Simran,Male,,Chennai,2025-09-18,,1132.29,,,,UK
519,Rahul,,41.0,Pune,,2025-10-23,,,,,USA
C520,Kiran,Male,,Hyderabad,,,1231.52,,,,Canada
C521,Priya,Female,,Ahmedabad,,,,,,,Canada
522,Sneha,,,Chennai,,2021-11-15,,,,9231352830,India
523,Ankit,Male,,Chennai,,,,,,,Canada
C524,,Male,,Pune,2023-01-17,,,2.0,,,UK
C525,Neha,,,,,,,,,,UK
C526,Neha,,49.0,Bangalore,,2021-06-22,,5.0,user525@mail.com,,
527,Kiran,Female,,Chennai,2021-10-06,,401.06,,user526@mail.com,9523534976,USA
,Neha,Male,63.0,Hyderabad,,2020-12-14,,5.0,,,Canada
529,Amit,,,Chennai,,,,3.0,,,
530,Ravi,,,Pune,,,2150.99,4.0,,9751971877,USA
C531,Pooja,,,Pune,,,,,,9549743856,Australia
532,Neha,Male,,Mumbai,2025-11-03,,,3.0,,,UK
C533,Priya,Female,,,,,4362.63,,,,USA
534,Ankit,Male,,,2022-05-18,2023-03-07,,,,,USA
,Kiran,Male,,Pune,2021-09-02,,,,,,India
C536,,,,Mumbai,,,,,user535@mail.com,,Canada
C537,Ravi,,18.0,Hyderabad,,,204.48,,user536@mail.com,,
,Neha,Male,44.0,Chennai,2024-05-28,,1415.09,,,9336007577,Australia
C539,Neha,,67.0,Ahmedabad,,,,,,9142310025,Canada
540,Rahul,Female,56.0,Mumbai,,,,,,,UK
541,,Female,40.0,Kolkata,,2023-11-16,842.95,,,,Canada
542,Kiran,Male,,Bangalore,,,,1.0,user541@mail.com,,Australia
,Ravi,,,Hyderabad,,,,,,9393469192,USA
544,Simran,Female,,Kolkata,2024-11-25,,,,,,India
545,Rahul,Male,22.0,Delhi,2023-07-15,,,,,9970531318,USA
546,Ankit,Female,41.0,Chennai,2024-03-17,,3200.43,,,,Canada
547,Neha,,,Bangalore,,,,,user546@mail.com,,Canada
C548,Neha,Male,58.0,Hyderabad,,,,,,,UK
,Kiran,Female,,Delhi,2021-02-14,2024-03-24,,,,9238601450,USA
,Simran,,,Mumbai,2023-10-15,,1752.13,,,,USA
C551,Kiran,,,Pune,2020-11-14,,2449.97,,,,Australia
552,Neha,Male,,Kolkata,2022-09-13,2025-11-08,,3.0,,,Australia
553,,Female,,Bangalore,,,,,,,USA
554,,Male,44.0,Delhi,,2022-12-03,,5.0,,,UK
555,Amit,,,Pune,,,,,,9464381810,USA
556,Simran,,,,2022-01-07,,,,user555@mail.com,,USA
557,Priya,Male,,Bangalore,,,,,,,UK
558,Simran,Male,,Hyderabad,2022-06-07,,631.05,4.0,,,India
559,,,,Delhi,2022-03-29,,,1.0,,,Australia
,Ankit,,,,,,,,,,Australia
561,Ankit,Male,,Hyderabad,2022-01-22,,,,,,Canada
562,Amit,Male,59.0,Ahmedabad,,,1400.49,,,9228515441,India
563,Sneha,Female,,Delhi,,,,,,,India
564,Pooja,Male,56.0,Mumbai,2023-10-22,,,,,,India
C565,,Female,60.0,Bangalore,,,4274.2,,,,Australia
,Amit,Female,34.0,Bangalore,,2024-04-06,,3.0,user565@mail.com,9893648062,
567,,,24.0,Hyderabad,2022-04-09,,1344.15,,,,UK
,,Male,,Bangalore,,,,,,,USA
,Amit,Male,,Kolkata,,,,5.0,,,Australia
570,Priya,Male,,Pune,2020-10-04,,,,,,Australia
,Kiran,Female,35.0,Kolkata,,,,,,,India
572,Ankit,,,Ahmedabad,2022-12-13,,2427.04,,,9172362484,Canada
573,Priya,Female,,Kolkata,2021-01-22,,,,,,Canada
574,Sneha,Female,,Kolkata,,,,,user573@mail.com,,Australia
575,Kiran,Female,62.0,Delhi,2022-08-28,,146.24,,,,India
576,Ravi,Female,,Kolkata,,,,1.0,user575@mail.com,,Canada
577,Ankit,Male,52.0,Kolkata,,,,4.0,,,
578,Priya,Female,45.0,,,,,,,,USA
,Amit,Male,58.0,Pune,2024-11-20,,,5.0,,,UK
,Ankit,Male,,Hyderabad,2025-11-15,,,,user579@mail.com,,
,Ankit,Male,,Kolkata,2021-03-11,2022-12-31,,,user580@mail.com,9376435221,Canada
582,Ravi,Female,70.0,Mumbai,,,,,,,USA
583,Ankit,,,,2023-05-02,,,4.0,,,
584,Kiran,Male,,Kolkata,,,372.69,,user583@mail.com,,Canada
C585,Neha,,,Mumbai,,,2983.0,,,,Canada
,Amit,,,Delhi,,,,3.0,,,Canada
C587,Amit,Female,,Mumbai,2021-06-15,2025-04-08,,2.0,user586@mail.com,9676443924,Canada
588,Sneha,Male,,Chennai,,,,,,9501194800,India
,Simran,Male,,Chennai,,,,,,,Canada
C590,Rahul,Male,43.0,,2023-07-07,2025-11-04,,,,,
,Neha,Male,,Bangalore,,,,,,,Australia
,Amit,Female,,Bangalore,,,,,,,
593,Sneha,Female,45.0,Pune,,,1406.23,,,9358505055,India
594,Sneha,,,,2024-03-29,,,,,,USA
C595,,,,Mumbai,2021-07-08,2023-11-17,,,,,USA
596,Simran,Female,20.0,,2024-09-09,,2556.72,,user595@mail.com,9364887378,USA
597,Sneha,Male,25.0,Pune,2021-03-26,,,4.0,user596@mail.com,,
C598,Sneha,,,,2025-12-18,2025-12-19,,,,,
,Ankit,Female,,,,2023-03-05,,3.0,,,USA
600,Ravi,Female,56.0,Chennai,,,,,,,India
C601,Simran,,55.0,Delhi,2024-10-02,,,,,,
602,Ravi,,68.0,Hyderabad,2022-11-30,,,,,,
,Priya,,,Pune,2021-01-25,,,,,,India
,Ankit,,,,2023-06-17,,,,user603@mail.com,,India
605,,Female,,Kolkata,2021-12-27,,,,,9667965828,Canada
,Sneha,Male,,Pune,,2024-04-24,,,,,USA
C607,Amit,Male,,Mumbai,2023-02-26,,,,,,India
,Kiran,Male,,Chennai,,,,,,,UK
,Priya,Male,,Mumbai,,,,,user608@mail.com,,Australia
610,,Female,,Bangalore,,,3188.92,1.0,,9808149465,USA
611,Amit,Female,,Hyderabad,,2023-07-09,,,,,UK
C612,Priya,Female,22.0,Hyderabad,2023-03-19,,,,user611@mail.com,,India
613,,,24.0,Delhi,,2021-09-01,369.13,1.0,,,USA
614,,Female,,,2022-12-04,,,,,9670728906,Canada
615,Ravi,,,Hyderabad,2022-07-11,2024-01-02,,,,,Canada
616,Sneha,Female,,Bangalore,2021-04-19,2025-08-02,,,,,UK
617,,Male,,Bangalore,2021-06-12,,2783.92,,user616@mail.com,,India
618,,Female,42.0,Kolkata,,2026-01-21,2184.99,2.0,,,Australia
,Amit,,,Ahmedabad,,,,,,,UK
,Rahul,,,Bangalore,2022-02-02,,4345.4,2.0,,9152699413,UK
621,Sneha,Male,,Kolkata,2025-12-01,,,,,,UK
622,,Male,63.0,Mumbai,2025-11-05,,,,,,Canada
,Neha,Female,,Chennai,,2023-09-30,,5.0,,9532732502,Canada
624,,Male,,Ahmedabad,2020-08-31,2023-09-01,,,user623@mail.com,9944457701,UK
,Pooja,Male,,Mumbai,,,2663.0,,,,USA
626,Ravi,,60.0,Mumbai,2021-05-19,2022-04-16,,,,,USA
C627,,Male,51.0,Pune,2025-05-24,,510.14,,user626@mail.com,,Canada
,Ankit,Female,,Ahmedabad,,,,,,,Australia
C629,Neha,,,Chennai,,,,,,,Canada
C630,Simran,,,,,,1910.45,,,,Canada
C631,,Male,,Delhi,,,,,,9403556129,UK
632,Sneha,,,Delhi,,,1933.13,,user631@mail.com,,Canada
,Sneha,Male,,Hyderabad,2025-08-19,,,,,9868077386,Canada
634,Priya,Female,,Hyderabad,,,,,user633@mail.com,,India
C635,Pooja,,35.0,Kolkata,2020-09-26,,,,,,
,Ravi,,,,2023-09-09,,,,,,UK
637,Rahul,Female,,Ahmedabad,2025-11-26,,4299.83,,,,India
638,Kiran,Female,,Pune,,,,,,,UK
639,Amit,Female,,Bangalore,,2024-03-12,,,user638@mail.com,,UK
,Simran,Male,70.0,Delhi,2021-12-01,2025-05-21,,,,9318563054,UK
C641,Amit,Male,70.0,Pune,2025-05-24,,,5.0,,,Australia
642,Ankit,Male,,Hyderabad,2025-09-03,,,3.0,,,India
C643,Priya,Female,,,2026-01-04,,,5.0,,,USA
644,Pooja,,,Delhi,2026-01-01,,,2.0,,,Canada
645,Priya,Male,,Kolkata,,2023-02-04,1432.35,,,,UK
646,,,58.0,Chennai,2025-05-16,,1027.06,1.0,,,India
647,Ravi,Female,30.0,Bangalore,,,,4.0,,,USA
648,Ankit,Male,,Ahmedabad,,,,,,9647784936,Australia
C649,Rahul,Female,,Hyderabad,2021-10-09,,1599.37,4.0,,,
C650,,Male,,Delhi,,,4126.35,4.0,,,
651,Sneha,Female,,Ahmedabad,2020-09-08,2025-09-24,2753.38,4.0,user650@mail.com,9343931925,USA
,Kiran,Female,,Ahmedabad,2021-05-21,2022-08-27,,3.0,,,
653,Amit,,31.0,,2022-11-03,2024-03-11,,,,,Australia
654,Amit,,38.0,Mumbai,2023-04-13,,1036.56,2.0,,,USA
C655,Ankit,Male,,Ahmedabad,2025-01-30,,3255.43,,,9835776320,Canada
656,Neha,Male,,Delhi,,2025-01-15,,,,,
657,Ravi,Female,,Chennai,2024-06-25,,3197.03,,,,Australia
658,Ravi,Female,,Ahmedabad,,,,2.0,user657@mail.com,,India
659,Sneha,Female,,Mumbai,,,,,,,India
660,Rahul,Female,,Bangalore,,,913.62,,,,UK
661,Ankit,Female,,Hyderabad,,,1700.05,,,,India
662,Sneha,,50.0,Bangalore,,,,,,9543501253,USA
C663,Priya,Female,,,,,,,,,India
664,Simran,Female,,Delhi,,,,,,,India
665,Rahul,,,Chennai,2022-08-22,2025-12-23,490.65,,,,Canada
666,Sneha,Male,,Chennai,2022-06-06,2025-08-01,,,user665@mail.com,,UK
667,,,50.0,,2021-06-26,,,,,,Canada
668,Priya,Female,,Delhi,2022-06-18,2024-08-11,,1.0,user667@mail.com,9747357213,Canada
C669,Sneha,Female,,Ahmedabad,,,,,,,Australia
670,Neha,Female,,Delhi,2023-12-10,,,,,,Australia
C671,,Female,35.0,Mumbai,2020-09-27,,,5.0,,,Australia
672,,,,Bangalore,2025-04-25,,3794.24,,,,UK
C673,Simran,Female,,Hyderabad,2022-06-14,,,,user672@mail.com,,UK
,Rahul,Female,,Delhi,2022-07-07,,,2.0,user673@mail.com,,USA
675,,Male,59.0,Hyderabad,2022-07-01,,,,,,India
C676,,,,Pune,2024-05-20,2025-04-22,4182.28,4.0,,9397668007,
C677,Rahul,Female,,Hyderabad,2020-09-06,,,2.0,,,Australia
C678,Priya,,,Pune,,,,,,,USA
C679,Ankit,Female,,Bangalore,2022-06-24,,4102.89,,,,Australia
C680,Kiran,,,Mumbai,,,,,user679@mail.com,,UK
681,Amit,Male,,Ahmedabad,2024-01-07,,,,user680@mail.com,9356632751,UK
682,Kiran,,32.0,Delhi,,2023-11-13,774.75,,,,Australia
683,,Male,,Kolkata,,2021-05-07,2233.66,,user682@mail.com,,India
,Neha,Female,,Ahmedabad,2021-09-19,,,,,,
685,Kiran,Male,,Chennai,,,1996.66,5.0,,,USA
686,Ravi,,,Chennai,2021-12-31,2023-01-16,,1.0,,,UK
C687,,Male,,Kolkata,,,,3.0,,,India
688,Simran,Male,,,,2022-10-24,4858.52,,,,
,Priya,Female,,Mumbai,2020-12-24,2021-06-13,,,,,Australia
690,Pooja,Female,56.0,,2025-02-25,,2037.82,2.0,user689@mail.com,9891981069,UK
C691,Sneha,Male,,Kolkata,,,350.55,,,,UK
,,Male,23.0,Chennai,,2021-07-17,,,,,Canada
C693,,Male,,,,,,,,,UK
,Rahul,Male,20.0,Delhi,,2025-06-10,,,user693@mail.com,,Australia
695,Neha,Male,29.0,Chennai,,2026-01-22,,,,,UK
C696,Kiran,Male,,Delhi,,,,,user695@mail.com,,
697,Priya,,,Mumbai,,,3505.21,1.0,,9897124973,Canada
698,Priya,Female,,Pune,2024-12-20,,,,,9428124573,Australia
699,Amit,Male,,Ahmedabad,,2025-05-31,4668.18,,,,
700,Kiran,,,Hyderabad,2023-09-15,,,,,9824995880,Canada
701,Pooja,Female,,Bangalore,,,,,user700@mail.com,,USA
C702,Neha,Female,,Mumbai,,,,4.0,,,USA
703,Priya,,,Ahmedabad,2023-02-18,,,,,,UK
,Ankit,Male,,Pune,,2022-07-23,,,user703@mail.com,,Australia
705,,Female,,Pune,2024-11-03,,,,,,Canada
,Ravi,Female,61.0,Ahmedabad,2025-01-18,,,,,9883992100,Australia
C707,Rahul,Male,,Delhi,2025-05-13,,2852.25,3.0,,,USA
708,Neha,Male,,Ahmedabad,,2023-01-25,,,,9558062300,
709,Simran,Male,,Hyderabad,2021-07-17,2023-05-08,3852.8,,,,USA
C710,Simran,Male,36.0,Ahmedabad,,2025-12-31,4102.93,,,,India
C711,Priya,Female,27.0,Chennai,2022-01-04,,,,user710@mail.com,,UK
C712,Amit,,,,2022-06-28,,,5.0,user711@mail.com,,Australia
C713,Priya,Female,,Delhi,2022-07-10,2026-01-25,,,,,Canada
,Amit,Female,,Chennai,,,2177.88,,user713@mail.com,,UK
715,,Female,44.0,Bangalore,2021-08-14,2025-06-04,,1.0,,9411811442,Canada
716,,Male,70.0,Pune,2020-08-07,,,,,,
,Rahul,,,,2023-10-22,,,,,,Australia
C718,Kiran,Female,,Delhi,2023-09-02,,,,,,UK
719,,Female,,Ahmedabad,,2021-06-02,,,,,India
720,Neha,,,Kolkata,,,570.74,,,,
721,Rahul,Female,,Mumbai,2025-09-05,,,,,,USA
,Neha,Female,,Bangalore,2021-09-09,2024-02-10,,,user721@mail.com,,
C723,Amit,Male,,Mumbai,,,,,,,Australia
C724,Priya,Male,20.0,Delhi,,2025-02-28,,1.0,,9761636752,Canada
,Sneha,Female,,Mumbai,,2021-01-27,2010.35,,,,UK
C726,Ravi,Female,,Pune,,,,,user725@mail.com,,USA
727,Kiran,Male,,Chennai,,2021-05-20,,,user726@mail.com,9158982777,Australia
C728,Sneha,Female,,Delhi,,,,4.0,,,Australia
729,,,,Hyderabad,2022-03-27,,,,,,USA
730,Pooja,,21.0,Chennai,2024-06-30,2025-06-18,,,,9270698542,UK
,Ravi,,,Hyderabad,2025-05-03,,2072.13,,,,Canada
732,Priya,Female,48.0,Mumbai,2022-02-12,2022-07-27,,3.0,,9243289248,Australia
,Kiran,Male,48.0,Kolkata,,,,,,,Canada
C734,Sneha,Male,58.0,,2020-10-26,2021-11-24,,,,,Australia
735,Pooja,,,Pune,,,,,user734@mail.com,,
736,Amit,,39.0,,2025-08-23,,,1.0,,,India
C737,Sneha,Female,,Bangalore,,,,,user736@mail.com,,UK
C738,Sneha,Female,,,2021-03-28,,,,user737@mail.com,,Australia
739,,,,Hyderabad,,,,,,,UK
740,Simran,Female,,Hyderabad,2021-04-17,2023-02-18,,,,,UK
741,Rahul,Female,,Chennai,2023-03-07,,,,,,
742,,Female,,Chennai,,,,,,,India
C743,Ankit,,,Chennai,,,,,,,Australia
C744,Neha,,,Chennai,,,,5.0,user743@mail.com,9873737596,India
,,Female,,Delhi,,,118.72,,,,UK
746,Pooja,Female,60.0,,2021-06-21,2025-06-14,,,,,UK
747,,,,Chennai,2021-11-18,,,,user746@mail.com,,
748,,Male,,Pune,2023-01-07,2025-04-04,,,,9874085194,India
749,Amit,Female,,Kolkata,,,,,,9309126387,UK
750,Ankit,,33.0,Bangalore,,2024-08-02,,,,,India
,,Male,,Ahmedabad,,,,,,,Canada
752,Ankit,Female,,Kolkata,,,,,,,India
,Rahul,Female,60.0,Delhi,2025-07-18,2025-12-28,,,,,UK
,,Male,,Kolkata,2020-09-12,,,,,,Canada
755,Pooja,Female,,Kolkata,,2020-11-03,,,,,Australia
756,Neha,Male,,Ahmedabad,,,984.83,5.0,user755@mail.com,9569019587,Canada
,,Female,,Pune,,2024-04-05,,,user756@mail.com,,UK
758,,Male,,Bangalore,2020-12-17,,,5.0,,,UK
759,Priya,Male,20.0,Delhi,,2025-06-28,2422.41,,,,UK
760,Kiran,,,Hyderabad,,,,,,,India
,,Female,33.0,Hyderabad,2025-04-04,,,,,,India
762,Ravi,Male,,Chennai,2023-03-26,,,,user761@mail.com,,
C763,Ravi,Male,,Hyderabad,,2022-12-21,,,,,Canada
764,Sneha,Female,24.0,Kolkata,,,,3.0,user763@mail.com,,Canada
765,Rahul,Female,,Mumbai,2023-08-06,,,1.0,user764@mail.com,,UK
766,Sneha,,37.0,Mumbai,2022-06-15,,,4.0,,,Canada
767,Rahul,Male,,Delhi,,,,,user766@mail.com,,UK
C768,Ravi,,,Mumbai,,,2266.8,,,9347504417,
769,Priya,Female,22.0,,2024-03-14,,3572.81,,user768@mail.com,,USA
770,Ankit,Male,,Chennai,2024-08-09,,,,,,
C771,Neha,Female,68.0,Ahmedabad,,,,,,9643401887,Canada
772,,Female,,Mumbai,,2021-05-16,,,user771@mail.com,,USA
C773,Amit,,,,,,1827.55,,,9154361979,UK
774,Pooja,,,Delhi,2024-09-06,,,,,9158585930,
,Sneha,Male,,Bangalore,2020-11-10,2021-03-31,,1.0,,,Canada
,Kiran,Female,,Mumbai,2024-02-17,,,,,9921075441,
,Priya,Male,,Kolkata,,,,,user776@mail.com,,UK
C778,Priya,,,Pune,,,,,,,
C779,Pooja,Male,,Chennai,,2023-12-17,638.03,4.0,,,Canada
780,,,55.0,Kolkata,,2020-10-08,,,,9241354610,
C781,Ankit,Male,44.0,Delhi,2025-03-30,,559.8,,,9329956216,Australia
C782,Ankit,,,Bangalore,2022-10-06,2025-05-25,,,user781@mail.com,,Canada
783,Ankit,Female,,Pune,2023-11-06,,,5.0,,,Australia
784,Kiran,Male,64.0,Pune,,,,,user783@mail.com,,
785,Neha,Male,,Bangalore,2025-07-17,,,,,9505472096,USA
C786,Ankit,,26.0,,,2022-06-05,,,user785@mail.com,,Canada
787,,Male,,Pune,2024-01-24,,,,,,
C788,Ravi,Female,,Kolkata,,,4068.72,,,,USA
C789,Neha,,,Ahmedabad,,,,,,,Canada
790,,Female,,Chennai,2021-07-07,,,5.0,,,UK
791,Kiran,Male,,Hyderabad,,,,,,,USA
C792,,Male,,Hyderabad,2025-07-25,,4687.7,,,9713534603,Australia
,Rahul,Female,,Ahmedabad,2022-05-22,,2383.13,4.0,,,UK
794,Pooja,Female,,Bangalore,,,277.86,,,,
795,Ravi,Female,,Delhi,,2023-09-27,771.62,3.0,user794@mail.com,,
796,Neha,,,Hyderabad,2023-05-19,,,,,9134806874,
797,Sneha,Female,,Chennai,2023-03-23,,135.99,,user796@mail.com,,UK
,Simran,Female,27.0,Pune,,,,,,9613586167,India
,Sneha,Male,25.0,Pune,2021-11-03,2025-10-27,,1.0,,,Canada
800,Ravi,,,Delhi,2024-05-28,,,,,,Canada
,Sneha,Female,,Ahmedabad,2023-05-30,,,,,,Australia
802,Sneha,Male,,Delhi,2025-08-03,,,,,,
803,,Female,,Chennai,2021-04-26,2025-08-08,,2.0,user802@mail.com,,Canada
,Ravi,Female,,Pune,2021-07-03,,,,,9175000390,UK
805,Ravi,Male,,Chennai,2022-07-10,,,,user804@mail.com,,USA
806,Kiran,Male,,Ahmedabad,2024-09-07,,535.06,,user805@mail.com,,USA
807,Priya,Female,,Pune,2025-09-10,,,5.0,,,Canada
808,Amit,Male,27.0,Delhi,,,,,user807@mail.com,9871262656,Australia
,Ankit,,59.0,Kolkata,2021-06-25,,,4.0,,,India
C810,Rahul,Male,,Chennai,2025-12-22,,,,,,Australia
811,,Male,,Mumbai,,2023-01-08,,,,,USA
,,Male,45.0,Pune,,2022-12-26,,,,9151094888,Australia
C813,Simran,Female,,Pune,,,,1.0,,,USA
C814,Priya,Male,,Ahmedabad,2024-07-16,,1730.17,,,9515145899,India
815,,,51.0,,2024-10-04,,,3.0,,,Canada
816,Ankit,Female,52.0,Delhi,2023-08-21,,,,,,Australia
817,Pooja,Male,,Ahmedabad,,,,,,,Australia
818,Simran,Female,,Pune,2023-07-10,,,,,,Canada
C819,Simran,Female,,Hyderabad,,,,,,,India
820,Priya,Female,,Delhi,,2023-03-25,1968.17,3.0,,,UK
821,Pooja,,,Mumbai,,2021-12-06,,2.0,,,India
822,Simran,Female,,Ahmedabad,,2024-09-19,,,,,India
,Sneha,Male,,Kolkata,2025-08-08,,,2.0,,,USA
824,Ravi,Female,38.0,,,,,,,,
,Priya,Male,,Chennai,,,,1.0,,,
,Sneha,,55.0,Chennai,2024-07-13,,,,,9828642876,Australia
,Kiran,Female,19.0,Kolkata,,2024-02-12,,,,,India
828,,Male,,,,,,,user827@mail.com,,
C829,Ravi,Female,23.0,Bangalore,,,1601.11,,user828@mail.com,9334499884,India
,Kiran,,,Kolkata,,,1677.16,,,,Australia
831,Ravi,Female,,Pune,,2024-05-17,,,user830@mail.com,,USA
832,Simran,Female,,Bangalore,2024-10-05,,4742.85,,,9435514077,Canada
833,,Male,,Pune,,,2960.23,1.0,,,India
C834,Rahul,Male,,Hyderabad,2021-10-16,,,,,,
C835,Kiran,,,Delhi,2023-12-20,2024-07-09,,,,,
836,Simran,,37.0,Mumbai,2023-08-06,2025-07-28,,,user835@mail.com,9256262423,Australia
837,Amit,Male,,Chennai,,,3274.53,,,,UK
838,Priya,Male,36.0,Hyderabad,,2024-05-31,,,,,
839,Simran,,,Hyderabad,,2025-07-11,,,,9595356076,USA
C840,Priya,Male,,Hyderabad,,2024-12-28,4888.36,,,,India
C841,,,,Delhi,,2022-05-02,255.17,,user840@mail.com,,
