CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
361,Amit,female,61,Kolkata,,08-12-2023,,10,,0,Canada
C362,,female,200,Hyderabad,21-07-2021,missing,3515.46,1,user361mail.com,9604426628,USA
363,Simran,M,200,,08-12-2022,missing,4159.19,,,0,
C364,Neha,,,Ahmedabad,09-10-2021,,-999,10,user363@mail.com,9722372323,USA
365,Ravi,Male,,,21-12-2023,02-09-2025,,3,,0,
C366,Rahul,male,,Bangalore,01-11-2021,missing,2390.33,3,,0,Australia
C367,Rahul,M,-5,Bangalore,20-12-2023,missing,,-1,,,USA
C368,Ravi,,,Chennai,10-12-2020,,-999,10,,abc123,Canada
369,,female,-5,Hyderabad,,missing,,,,9679599583,
370,Rahul,F,,Hyderabad,30-05-2021,27-11-2023,-999,10,,,USA
C371,Ankit,M,38,Kolkata,24-03-2025,,3489.73,10,,,India
372,Neha,Male,-5,Ahmedabad,,04-10-2025,-999,,,abc123,India
373,Neha,,-5,Hyderabad,07-05-2025,missing,N/A,10,user372@mail.com,abc123,Canada
,Amit,M,-5,Ahmedabad,14-01-2021,26-10-2020,-999,-1,user373mail.com,,
,Pooja,Female,59,,,21-10-2024,,2,,0,Australia
,Simran,F,,Ahmedabad,,,3757.79,-1,,,India
C377,Ravi,Male,-5,,27-06-2024,,,,,abc123,
C378,Kiran,M,53,Bangalore,04-03-2023,23-09-2023,4732.23,1,,abc123,Australia
379,Rahul,F,21,Bangalore,21-01-2026,01-02-2024,4552.18,,,0,Australia
380,,,,Hyderabad,22-06-2023,missing,,10,user379@mail.com,0,Australia
C381,Priya,Female,66,Mumbai,06-10-2021,missing,N/A,1,,abc123,
,Ankit,,,Bangalore,not_a_date,missing,879.23,1,user381@mail.com,abc123,USA
383,Sneha,Male,200,Mumbai,not_a_date,,,10,,,India
384,Priya,female,50,Ahmedabad,30-07-2021,,N/A,,user383@mail.com,9352299173,UK
385,Kiran,M,,Ahmedabad,,12-12-2024,,,,0,Australia
C386,Ravi,female,,Mumbai,10-04-2023,missing,N/A,10,user385@mail.com,0,India
C387,Simran,,200,Delhi,26-09-2020,,N/A,-1,user386mail.com,abc123,UK
C388,,,200,Delhi,18-06-2023,08-05-2024,N/A,-1,user387mail.com,abc123,Canada
,Ankit,,,Hyderabad,,01-05-2021,2450.4,-1,,9576041210,India
,Ravi,,200,Mumbai,not_a_date,missing,-999,5,,,UK
,Pooja,M,-5,Kolkata,not_a_date,07-06-2022,2137.05,10,,abc123,Australia
C392,,M,,Delhi,,,N/A,10,,9938137358,Canada
393,Amit,female,47,Chennai,not_a_date,,-999,10,user392@mail.com,9932172323,Australia
394,Amit,Male,41,Delhi,,missing,-999,,user393mail.com,0,UK
395,Amit,female,,Delhi,,,N/A,,,,India
396,Neha,,200,,,,N/A,10,,0,USA
C397,Kiran,,,Pune,not_a_date,27-03-2024,,10,,,UK
398,Neha,,,Pune,16-12-2021,06-08-2020,N/A,-1,,abc123,Australia
399,Kiran,,200,Bangalore,,06-05-2024,,10,,abc123,
C400,Sneha,,-5,Mumbai,28-04-2024,08-12-2022,,,,9885972052,
,,M,200,Delhi,not_a_date,missing,1363.09,,user400mail.com,abc123,Canada
,,M,,Kolkata,01-09-2025,04-04-2025,-999,10,,abc123,Canada
403,,female,,Mumbai,15-11-2025,,-999,10,,,Australia
404,Kiran,male,200,Bangalore,,,4857.36,-1,user403mail.com,abc123,UK
,,Female,,Ahmedabad,not_a_date,missing,1349.61,-1,user404@mail.com,9636996305,Australia
C406,Kiran,Female,,Mumbai,,,N/A,1,,9992472126,India
407,Kiran,M,48,Hyderabad,14-01-2021,21-04-2024,-999,10,,9776477944,
408,Pooja,female,,Hyderabad,not_a_date,19-12-2025,-999,-1,,,UK
,Priya,,-5,Kolkata,,,-999,-1,,,Canada
,Simran,male,69,Delhi,27-12-2020,06-04-2022,N/A,,user409@mail.com,9216644287,Canada
C411,Neha,M,200,Mumbai,not_a_date,,N/A,,,abc123,Australia
,,Male,48,Mumbai,25-10-2025,missing,2862.72,10,user411@mail.com,abc123,Canada
413,Pooja,M,200,Delhi,04-08-2023,missing,4728.52,,user412@mail.com,9471325933,UK
414,Ankit,female,-5,Chennai,15-10-2025,missing,-999,10,user413@mail.com,9383018930,Canada
415,Priya,M,36,Mumbai,27-10-2020,,227.85,,,abc123,Australia
416,Sneha,M,-5,Ahmedabad,09-12-2023,,-999,-1,,9673173207,
C417,,male,59,Kolkata,,,546,-1,user416mail.com,abc123,Canada
,Priya,female,-5,Pune,26-10-2024,19-02-2025,,10,user417@mail.com,abc123,
C419,Kiran,F,-5,Pune,01-01-2021,,N/A,10,,abc123,
,Ankit,male,200,Bangalore,15-04-2025,missing,3002.44,10,user419mail.com,abc123,India
,Rahul,female,-5,Ahmedabad,,,-999,10,,0,USA
C422,Ravi,Male,-5,Chennai,not_a_date,missing,,3,,0,
C423,Pooja,,200,Kolkata,not_a_date,,,,,abc123,UK
424,Kiran,F,-5,,not_a_date,,1215.44,,user423mail.com,abc123,
C425,Kiran,Male,-5,Pune,not_a_date,03-08-2023,181.6,,,0,Canada
426,Simran,Male,,Chennai,15-10-2022,08-06-2021,N/A,2,user425@mail.com,9186474131,India
427,Rahul,Male,,Mumbai,not_a_date,01-03-2022,,10,,0,USA
428,Sneha,female,200,Pune,13-09-2025,25-12-2021,-999,-1,,9343721344,USA
429,Rahul,,-5,Chennai,14-08-2022,01-01-2026,2019.54,-1,user428@mail.com,9479080007,India
430,Ravi,Female,200,Delhi,,21-06-2025,-999,10,user429@mail.com,abc123,Australia
C431,Ankit,,-5,Ahmedabad,27-12-2023,,N/A,10,user430@mail.com,abc123,USA
432,Amit,female,-5,Chennai,,missing,-999,1,user431mail.com,,Canada
C433,Pooja,F,-5,,20-07-2025,25-03-2023,1280.89,10,,,India
,Amit,,,Bangalore,,missing,-999,3,,0,USA
C435,Neha,Female,,Hyderabad,,missing,-999,4,,,Australia
436,Pooja,Male,-5,Mumbai,22-06-2025,missing,N/A,10,,9619045353,Australia
437,Pooja,Female,62,Mumbai,22-01-2022,,,,user436@mail.com,0,Australia
438,,F,200,Hyderabad,20-06-2023,,N/A,,user437@mail.com,,UK
,Ravi,M,39,Mumbai,22-08-2022,missing,-999,,user438mail.com,9712444715,
440,Sneha,,,Mumbai,,13-10-2020,2128.29,-1,,abc123,UK
441,Sneha,,,Pune,06-11-2024,missing,N/A,10,user440mail.com,abc123,India
442,Kiran,female,,Ahmedabad,not_a_date,missing,,,user441@mail.com,0,USA
443,Pooja,male,,Bangalore,not_a_date,missing,3446.62,-1,user442mail.com,0,Canada
C444,Rahul,,35,Bangalore,13-01-2025,,,10,,9118384133,India
445,Sneha,Female,-5,Hyderabad,29-10-2025,,2701.25,3,,9505134338,UK
446,Neha,F,,Kolkata,09-04-2021,,N/A,10,,abc123,USA
447,,,,Chennai,not_a_date,27-11-2020,1791.03,10,,abc123,Canada
C448,,M,,Pune,not_a_date,08-12-2025,,10,user447mail.com,,USA
449,Amit,female,,Ahmedabad,23-06-2024,missing,2214.97,-1,user448mail.com,0,Australia
,Rahul,F,,,28-11-2020,06-08-2023,-999,,,0,
C451,Priya,F,-5,Ahmedabad,,20-03-2021,-999,,user450@mail.com,0,Canada
452,Amit,F,200,Hyderabad,22-09-2024,missing,,1,user451mail.com,abc123,Australia
453,Neha,,-5,Kolkata,21-09-2020,,,10,user452mail.com,0,
454,,male,50,Ahmedabad,16-11-2022,,N/A,10,,0,Australia
455,Priya,male,200,Ahmedabad,08-10-2022,,-999,10,user454mail.com,,UK
,Ravi,,68,,,missing,,,user455@mail.com,9304863787,Canada
457,Pooja,,,Chennai,,08-11-2021,-999,3,user456mail.com,9982243436,Canada
C458,Amit,M,37,Kolkata,,,N/A,10,user457mail.com,0,
C459,,F,,Mumbai,,missing,389.02,10,,0,
,Ankit,Male,,Ahmedabad,17-07-2023,missing,,-1,user459@mail.com,,Canada
461,Amit,,-5,Mumbai,14-10-2021,missing,N/A,,,,USA
,Priya,Male,-5,Ahmedabad,03-01-2022,,2658.11,3,,0,
,Amit,Female,19,Bangalore,28-09-2022,15-12-2023,,10,user462mail.com,abc123,USA
,,,,Chennai,,missing,N/A,-1,user463@mail.com,abc123,Australia
C465,Kiran,male,200,Chennai,01-03-2021,missing,4279.31,10,,,UK
466,Neha,M,-5,Chennai,17-09-2024,missing,-999,10,user465@mail.com,9275967195,Australia
,Ravi,female,36,Bangalore,18-03-2024,missing,,2,user466mail.com,9165967242,USA
C468,Rahul,male,200,Ahmedabad,,missing,-999,-1,user467@mail.com,,UK
,Simran,male,,Ahmedabad,20-07-2021,17-03-2023,2957.5,,,0,Canada
C470,Neha,Male,,Mumbai,not_a_date,,N/A,5,,0,India
471,,male,-5,Bangalore,,19-09-2021,3175.84,,,9730130968,India
472,Ravi,male,-5,Bangalore,,,N/A,-1,user471@mail.com,abc123,UK
473,,F,200,,,,N/A,10,user472@mail.com,0,Australia
C474,Rahul,Male,200,,not_a_date,,N/A,-1,,9423224426,USA
475,Pooja,Female,-5,Delhi,03-01-2022,missing,N/A,5,user474mail.com,abc123,Australia
C476,Kiran,,-5,Mumbai,18-05-2023,missing,N/A,-1,,9383561333,India
,Sneha,Female,-5,,not_a_date,missing,N/A,-1,,,USA
,,,67,Ahmedabad,not_a_date,missing,4296.84,-1,,9330212564,Canada
479,,Female,48,Bangalore,,,,10,user478mail.com,9546108254,UK
480,Priya,,,Delhi,,20-01-2024,-999,2,,9467334474,Canada
C481,Ravi,,200,Mumbai,04-11-2024,,-999,,user480mail.com,abc123,
482,Priya,M,,Ahmedabad,06-07-2023,,4515.57,10,,0,USA
C483,Priya,Male,,Ahmedabad,13-05-2021,missing,N/A,10,user482@mail.com,,USA
484,,male,200,,12-02-2023,missing,4836.39,3,,9372142190,Australia
,Kiran,,200,Pune,17-09-2024,missing,N/A,,,abc123,
C486,Neha,F,200,Pune,,,N/A,,user485@mail.com,,India
487,Kiran,male,39,Ahmedabad,not_a_date,missing,1368.19,,user486mail.com,abc123,India
488,,female,59,Bangalore,not_a_date,missing,,2,,abc123,Australia
489,,F,18,Bangalore,,,3922.33,1,,0,India
490,Priya,Female,,,25-11-2023,25-10-2021,1342.37,4,user489@mail.com,9350200392,USA
,Ravi,,30,Kolkata,,missing,,10,user490mail.com,abc123,UK
492,Priya,,200,Delhi,,21-10-2023,2104.5,,user491@mail.com,0,Australia
C493,Simran,F,200,,not_a_date,,4335.51,10,user492mail.com,,India
494,Rahul,Male,69,Mumbai,06-02-2022,22-12-2024,3462.2,2,,,
,Pooja,,200,,31-07-2022,,,,,,UK
496,Neha,F,-5,,05-04-2023,20-12-2023,4364.12,10,,0,Canada
,Ravi,M,25,Bangalore,01-02-2022,missing,4359.7,,user496@mail.com,abc123,UK
498,Rahul,M,,Kolkata,not_a_date,missing,4592.8,,user497@mail.com,9266611575,Canada
,Amit,Male,70,Chennai,14-12-2022,25-02-2025,,,user498@mail.com,,India
500,Sneha,male,,Chennai,27-12-2024,01-08-2021,N/A,,,abc123,UK
,Simran,,,Ahmedabad,04-02-2024,missing,N/A,3,user500mail.com,9115612901,Australia
C502,Kiran,Male,-5,Kolkata,28-09-2021,,-999,3,,abc123,India
503,Simran,female,200,Mumbai,02-12-2024,23-12-2025,,-1,user502mail.com,,USA
C504,,male,200,,,30-01-2021,2350.28,-1,,abc123,India
505,Pooja,M,200,Kolkata,05-10-2023,,-999,,user504@mail.com,abc123,Canada
506,Kiran,Male,50,Ahmedabad,16-06-2025,missing,-999,,,,
507,Sneha,Female,200,Pune,16-03-2022,25-08-2022,N/A,10,user506mail.com,,UK
,Neha,female,,Mumbai,14-01-2025,missing,N/A,-1,user507@mail.com,0,USA
509,Ravi,female,200,,not_a_date,missing,,-1,,abc123,India
C510,Ravi,,,,06-09-2020,,N/A,10,,abc123,
511,Kiran,female,-5,Hyderabad,14-08-2020,,2830.18,-1,,,USA
C512,Ankit,Female,-5,Pune,,,,,user511mail.com,abc123,Canada
513,Ravi,F,,Delhi,,22-07-2024,N/A,,,9653719310,
514,Amit,,19,Ahmedabad,20-01-2024,04-09-2024,3961.91,4,,9187979680,Canada
515,Sneha,,200,Pune,23-05-2022,,,5,user514@mail.com,9525854272,
C516,Simran,female,200,Pune,not_a_date,01-09-2025,N/A,-1,user515mail.com,,Canada
C517,Pooja,M,53,Hyderabad,not_a_date,missing,-999,,,,
518,Simran,M,-5,Chennai,18-09-2025,29-11-2020,1132.29,-1,,abc123,UK
519,Rahul,,41,Pune,not_a_date,23-10-2025,,10,user518mail.com,,USA
C520,Kiran,Male,200,Hyderabad,not_a_date,,1231.52,,,0,Canada
C521,Priya,F,200,Ahmedabad,,,,-1,,,Canada
522,Sneha,,200,Chennai,not_a_date,15-11-2021,,-1,,9231352830,India
523,Ankit,male,,Chennai,,missing,N/A,10,user522mail.com,abc123,Canada
C524,,M,200,Pune,17-01-2023,,,2,user523mail.com,abc123,UK
C525,Neha,,,,not_a_date,,-999,10,,,UK
C526,Neha,,49,Bangalore,not_a_date,22-06-2021,N/A,5,user525@mail.com,abc123,
527,Kiran,female,200,Chennai,06-10-2021,,401.06,,user526@mail.com,9523534976,USA
,Neha,Male,63,Hyderabad,,14-12-2020,N/A,5,,abc123,Canada
529,Amit,,,Chennai,,missing,,3,,abc123,
530,Ravi,,,Pune,not_a_date,,2150.99,4,user529mail.com,9751971877,USA
C531,Pooja,,200,Pune,,missing,,-1,,9549743856,Australia
532,Neha,M,-5,Mumbai,03-11-2025,18-06-2021,N/A,3,user531mail.com,abc123,UK
C533,Priya,Female,200,,,missing,4362.63,-1,,,USA
534,Ankit,male,200,,18-05-2022,07-03-2023,-999,-1,user533mail.com,0,USA
,Kiran,M,,Pune,02-09-2021,missing,,-1,,,India
C536,,,-5,Mumbai,not_a_date,missing,N/A,-1,user535@mail.com,abc123,Canada
C537,Ravi,,18,Hyderabad,,,204.48,,user536@mail.com,abc123,
,Neha,Male,44,Chennai,28-05-2024,missing,1415.09,,,9336007577,Australia
C539,Neha,,67,Ahmedabad,,,N/A,,,9142310025,Canada
540,Rahul,F,56,Mumbai,not_a_date,missing,-999,-1,user539mail.com,abc123,UK
541,,female,40,Kolkata,,16-11-2023,842.95,,,,Canada
542,Kiran,Male,,Bangalore,,,,1,user541@mail.com,0,Australia
,Ravi,,200,Hyderabad,not_a_date,missing,,,user542mail.com,9393469192,USA
544,Simran,Female,200,Kolkata,25-11-2024,15-02-2022,N/A,10,,0,India
545,Rahul,male,22,Delhi,15-07-2023,,-999,,user544mail.com,9970531318,USA
546,Ankit,F,41,Chennai,17-03-2024,missing,3200.43,-1,user545mail.com,abc123,Canada
547,Neha,,-5,Bangalore,not_a_date,,N/A,,user546@mail.com,abc123,Canada
C548,Neha,M,58,Hyderabad,,missing,,,,0,UK
,Kiran,Female,200,Delhi,14-02-2021,24-03-2024,,10,,9238601450,USA
,Simran,,200,Mumbai,15-10-2023,missing,1752.13,10,,abc123,USA
C551,Kiran,,,Pune,14-11-2020,missing,2449.97,,,,Australia
552,Neha,male,200,Kolkata,13-09-2022,08-11-2025,N/A,3,,0,Australia
553,,F,,Bangalore,not_a_date,missing,,-1,user552mail.com,,USA
554,,Male,44,Delhi,,03-12-2022,N/A,5,,,UK
555,Amit,,-5,Pune,,missing,N/A,10,,9464381810,USA
556,Simran,,200,,07-01-2022,,-999,,user555@mail.com,abc123,USA
557,Priya,M,-5,Bangalore,not_a_date,missing,,-1,,abc123,UK
558,Simran,M,,Hyderabad,07-06-2022,,631.05,4,,,India
559,,,-5,Delhi,29-03-2022,10-08-2020,-999,1,,0,Australia
,Ankit,,200,,,missing,-999,,,,Australia
561,Ankit,M,,Hyderabad,22-01-2022,missing,N/A,10,,abc123,Canada
562,Amit,male,59,Ahmedabad,,missing,1400.49,-1,user561mail.com,9228515441,India
563,Sneha,female,,Delhi,,,-999,10,,,India
564,Pooja,male,56,Mumbai,22-10-2023,missing,-999,-1,,abc123,India
C565,,Female,60,Bangalore,not_a_date,missing,4274.2,,,abc123,Australia
,Amit,F,34,Bangalore,,06-04-2024,,3,user565@mail.com,9893648062,
567,,,24,Hyderabad,09-04-2022,,1344.15,10,,0,UK
,,male,-5,Bangalore,,,N/A,10,user567mail.com,,USA
,Amit,M,-5,Kolkata,,,N/A,5,user568mail.com,abc123,Australia
570,Priya,M,,Pune,04-10-2020,,-999,,,0,Australia
,Kiran,Female,35,Kolkata,not_a_date,missing,,-1,user570mail.com,,India
572,Ankit,,-5,Ahmedabad,13-12-2022,,2427.04,10,user571mail.com,9172362484,Canada
573,Priya,female,,Kolkata,22-01-2021,missing,N/A,-1,,0,Canada
574,Sneha,Female,200,Kolkata,not_a_date,missing,-999,10,user573@mail.com,0,Australia
575,Kiran,F,62,Delhi,28-08-2022,,146.24,,user574mail.com,,India
576,Ravi,Female,200,Kolkata,,,,1,user575@mail.com,,Canada
577,Ankit,M,52,Kolkata,,,N/A,4,,abc123,
578,Priya,F,45,,not_a_date,,N/A,10,,abc123,USA
,Amit,M,58,Pune,20-11-2024,missing,,5,user578mail.com,,UK
,Ankit,Male,200,Hyderabad,15-11-2025,,,-1,user579@mail.com,0,
,Ankit,male,200,Kolkata,11-03-2021,31-12-2022,,-1,user580@mail.com,9376435221,Canada
582,Ravi,female,70,Mumbai,,,N/A,,,,USA
583,Ankit,,,,02-05-2023,missing,N/A,4,,abc123,
584,Kiran,M,-5,Kolkata,,,372.69,-1,user583@mail.com,abc123,Canada
C585,Neha,,200,Mumbai,not_a_date,missing,2983,,,0,Canada
,Amit,,200,Delhi,not_a_date,missing,-999,3,,abc123,Canada
C587,Amit,Female,-5,Mumbai,15-06-2021,08-04-2025,-999,2,user586@mail.com,9676443924,Canada
588,Sneha,M,-5,Chennai,not_a_date,missing,N/A,,,9501194800,India
,Simran,M,200,Chennai,,,-999,10,user588mail.com,abc123,Canada
C590,Rahul,male,43,,07-07-2023,04-11-2025,,-1,user589mail.com,0,
,Neha,male,200,Bangalore,,missing,,,,0,Australia
,Amit,Female,,Bangalore,not_a_date,missing,N/A,10,user591mail.com,abc123,
593,Sneha,F,45,Pune,not_a_date,missing,1406.23,-1,user592mail.com,9358505055,India
594,Sneha,,,,29-03-2024,,-999,-1,,0,USA
C595,,,200,Mumbai,08-07-2021,17-11-2023,-999,,,0,USA
596,Simran,Female,20,,09-09-2024,,2556.72,-1,user595@mail.com,9364887378,USA
597,Sneha,male,25,Pune,26-03-2021,,,4,user596@mail.com,abc123,
C598,Sneha,,,,18-12-2025,19-12-2025,N/A,10,user597mail.com,0,
,Ankit,F,200,,,05-03-2023,-999,3,,,USA
600,Ravi,female,56,Chennai,,missing,N/A,,,0,India
C601,Simran,,55,Delhi,02-10-2024,,,-1,user600mail.com,,
602,Ravi,,68,Hyderabad,30-11-2022,,,,,abc123,
,Priya,,,Pune,25-01-2021,missing,N/A,10,user602mail.com,abc123,India
,Ankit,,200,,17-06-2023,,,,user603@mail.com,0,India
605,,Female,200,Kolkata,27-12-2021,missing,-999,,user604mail.com,9667965828,Canada
,Sneha,male,200,Pune,not_a_date,24-04-2024,,-1,user605mail.com,0,USA
C607,Amit,M,,Mumbai,26-02-2023,18-05-2021,-999,,,,India
,Kiran,male,200,Chennai,,missing,N/A,-1,user607mail.com,abc123,UK
,Priya,male,200,Mumbai,,,,,user608@mail.com,0,Australia
610,,female,-5,Bangalore,not_a_date,missing,3188.92,1,,9808149465,USA
611,Amit,F,200,Hyderabad,,09-07-2023,-999,,,abc123,UK
C612,Priya,Female,22,Hyderabad,19-03-2023,missing,-999,10,user611@mail.com,,India
613,,,24,Delhi,not_a_date,01-09-2021,369.13,1,,0,USA
614,,F,-5,,04-12-2022,,-999,,,9670728906,Canada
615,Ravi,,,Hyderabad,11-07-2022,02-01-2024,,10,,0,Canada
616,Sneha,female,-5,Bangalore,19-04-2021,02-08-2025,N/A,10,,abc123,UK
617,,Male,,Bangalore,12-06-2021,missing,2783.92,-1,user616@mail.com,abc123,India
618,,female,42,Kolkata,not_a_date,21-01-2026,2184.99,2,user617mail.com,abc123,Australia
,Amit,,,Ahmedabad,not_a_date,missing,N/A,-1,,abc123,UK
,Rahul,,,Bangalore,02-02-2022,19-07-2021,4345.4,2,,9152699413,UK
621,Sneha,M,200,Kolkata,01-12-2025,missing,-999,10,,abc123,UK
622,,Male,63,Mumbai,05-11-2025,missing,N/A,-1,,abc123,Canada
,Neha,Female,,Chennai,not_a_date,30-09-2023,N/A,5,user622mail.com,9532732502,Canada
624,,M,,Ahmedabad,31-08-2020,01-09-2023,N/A,-1,user623@mail.com,9944457701,UK
,Pooja,M,,Mumbai,not_a_date,missing,2663,10,,0,USA
626,Ravi,,60,Mumbai,19-05-2021,16-04-2022,,-1,user625mail.com,,USA
C627,,Male,51,Pune,24-05-2025,,510.14,-1,user626@mail.com,abc123,Canada
,Ankit,Female,,Ahmedabad,,missing,-999,,,0,Australia
C629,Neha,,200,Chennai,,,,-1,user628mail.com,abc123,Canada
C630,Simran,,-5,,not_a_date,,1910.45,10,,abc123,Canada
C631,,Male,,Delhi,,,,-1,,9403556129,UK
632,Sneha,,-5,Delhi,not_a_date,missing,1933.13,10,user631@mail.com,abc123,Canada
,Sneha,male,-5,Hyderabad,19-08-2025,,,10,,9868077386,Canada
634,Priya,female,-5,Hyderabad,not_a_date,,N/A,-1,user633@mail.com,0,India
C635,Pooja,,35,Kolkata,26-09-2020,missing,N/A,10,,,
,Ravi,,,,09-09-2023,missing,-999,-1,user635mail.com,0,UK
637,Rahul,female,,Ahmedabad,26-11-2025,missing,4299.83,-1,user636mail.com,,India
638,Kiran,F,200,Pune,,,-999,-1,,,UK
639,Amit,female,,Bangalore,not_a_date,12-03-2024,-999,,user638@mail.com,abc123,UK
,Simran,Male,70,Delhi,01-12-2021,21-05-2025,N/A,-1,user639mail.com,9318563054,UK
C641,Amit,M,70,Pune,24-05-2025,missing,,5,,,Australia
642,Ankit,male,,Hyderabad,03-09-2025,missing,,3,,0,India
C643,Priya,female,,,04-01-2026,missing,N/A,5,,,USA
644,Pooja,,,Delhi,01-01-2026,missing,-999,2,,abc123,Canada
645,Priya,Male,-5,Kolkata,not_a_date,04-02-2023,1432.35,-1,,abc123,UK
646,,,58,Chennai,16-05-2025,missing,1027.06,1,,,India
647,Ravi,F,30,Bangalore,not_a_date,,-999,4,,,USA
648,Ankit,Male,200,Ahmedabad,not_a_date,missing,-999,-1,,9647784936,Australia
C649,Rahul,female,200,Hyderabad,09-10-2021,,1599.37,4,user648mail.com,,
C650,,male,200,Delhi,,,4126.35,4,,abc123,
651,Sneha,F,-5,Ahmedabad,08-09-2020,24-09-2025,2753.38,4,user650@mail.com,9343931925,USA
,Kiran,female,,Ahmedabad,21-05-2021,27-08-2022,-999,3,,0,
653,Amit,,31,,03-11-2022,11-03-2024,,10,,0,Australia
654,Amit,,38,Mumbai,13-04-2023,missing,1036.56,2,,0,USA
C655,Ankit,male,-5,Ahmedabad,30-01-2025,,3255.43,,,9835776320,Canada
656,Neha,Male,,Delhi,not_a_date,15-01-2025,-999,,,abc123,
657,Ravi,female,-5,Chennai,25-06-2024,27-10-2020,3197.03,10,,0,Australia
658,Ravi,Female,-5,Ahmedabad,not_a_date,missing,-999,2,user657@mail.com,abc123,India
659,Sneha,Female,,Mumbai,,missing,N/A,-1,,,India
660,Rahul,Female,200,Bangalore,not_a_date,,913.62,10,,0,UK
661,Ankit,F,-5,Hyderabad,not_a_date,missing,1700.05,,,abc123,India
662,Sneha,,50,Bangalore,not_a_date,missing,N/A,10,user661mail.com,9543501253,USA
C663,Priya,F,,,not_a_date,,N/A,,,abc123,India
664,Simran,F,-5,Delhi,not_a_date,missing,-999,10,,,India
665,Rahul,,,Chennai,22-08-2022,23-12-2025,490.65,,,abc123,Canada
666,Sneha,M,-5,Chennai,06-06-2022,01-08-2025,-999,10,user665@mail.com,,UK
667,,,50,,26-06-2021,missing,N/A,-1,,,Canada
668,Priya,Female,200,Delhi,18-06-2022,11-08-2024,N/A,1,user667@mail.com,9747357213,Canada
C669,Sneha,female,200,Ahmedabad,,missing,-999,10,,,Australia
670,Neha,F,,Delhi,10-12-2023,01-03-2022,N/A,,,abc123,Australia
C671,,F,35,Mumbai,27-09-2020,,,5,,,Australia
672,,,-5,Bangalore,25-04-2025,missing,3794.24,-1,,0,UK
C673,Simran,female,,Hyderabad,14-06-2022,missing,,,user672@mail.com,0,UK
,Rahul,F,200,Delhi,07-07-2022,missing,N/A,2,user673@mail.com,0,USA
675,,Male,59,Hyderabad,01-07-2022,15-11-2020,N/A,-1,,,India
C676,,,,Pune,20-05-2024,22-04-2025,4182.28,4,,9397668007,
C677,Rahul,female,-5,Hyderabad,06-09-2020,,N/A,2,,abc123,Australia
C678,Priya,,-5,Pune,not_a_date,missing,,,,0,USA
C679,Ankit,Female,200,Bangalore,24-06-2022,missing,4102.89,,user678mail.com,0,Australia
C680,Kiran,,-5,Mumbai,,,N/A,-1,user679@mail.com,,UK
681,Amit,M,200,Ahmedabad,07-01-2024,,-999,-1,user680@mail.com,9356632751,UK
682,Kiran,,32,Delhi,not_a_date,13-11-2023,774.75,,user681mail.com,,Australia
683,,male,,Kolkata,,07-05-2021,2233.66,10,user682@mail.com,0,India
,Neha,female,-5,Ahmedabad,19-09-2021,,,-1,,abc123,
685,Kiran,Male,-5,Chennai,not_a_date,,1996.66,5,,abc123,USA
686,Ravi,,200,Chennai,31-12-2021,16-01-2023,-999,1,,,UK
C687,,Male,200,Kolkata,not_a_date,missing,N/A,3,,abc123,India
688,Simran,M,-5,,,24-10-2022,4858.52,10,,abc123,
,Priya,female,200,Mumbai,24-12-2020,13-06-2021,N/A,,user688mail.com,abc123,Australia
690,Pooja,F,56,,25-02-2025,missing,2037.82,2,user689@mail.com,9891981069,UK
C691,Sneha,male,,Kolkata,,,350.55,-1,user690mail.com,abc123,UK
,,Male,23,Chennai,,17-07-2021,,-1,,abc123,Canada
C693,,Male,200,,,missing,N/A,-1,,0,UK
,Rahul,male,20,Delhi,,10-06-2025,N/A,-1,user693@mail.com,abc123,Australia
695,Neha,Male,29,Chennai,,22-01-2026,-999,-1,user694mail.com,abc123,UK
C696,Kiran,Male,200,Delhi,not_a_date,missing,N/A,10,user695@mail.com,abc123,
697,Priya,,,Mumbai,,missing,3505.21,1,,9897124973,Canada
698,Priya,Female,-5,Pune,20-12-2024,09-02-2022,,10,,9428124573,Australia
699,Amit,Male,-5,Ahmedabad,not_a_date,31-05-2025,4668.18,,,0,
700,Kiran,,-5,Hyderabad,15-09-2023,,N/A,,,9824995880,Canada
701,Pooja,female,,Bangalore,,missing,-999,,user700@mail.com,,USA
C702,Neha,F,,Mumbai,,,N/A,4,,,USA
703,Priya,,200,Ahmedabad,18-02-2023,18-11-2020,,10,,abc123,UK
,Ankit,male,-5,Pune,not_a_date,23-07-2022,N/A,,user703@mail.com,abc123,Australia
705,,F,,Pune,03-11-2024,19-08-2023,N/A,,,0,Canada
,Ravi,female,61,Ahmedabad,18-01-2025,,-999,,,9883992100,Australia
C707,Rahul,M,-5,Delhi,13-05-2025,missing,2852.25,3,,abc123,USA
708,Neha,male,-5,Ahmedabad,,25-01-2023,N/A,,user707mail.com,9558062300,
709,Simran,Male,200,Hyderabad,17-07-2021,08-05-2023,3852.8,10,,0,USA
C710,Simran,M,36,Ahmedabad,not_a_date,31-12-2025,4102.93,10,,abc123,India
C711,Priya,female,27,Chennai,04-01-2022,01-08-2021,-999,-1,user710@mail.com,0,UK
C712,Amit,,200,,28-06-2022,missing,-999,5,user711@mail.com,0,Australia
C713,Priya,female,-5,Delhi,10-07-2022,25-01-2026,N/A,10,,0,Canada
